data__id,data__lang,data__text,Topic,Stance
1347553662533513218,en,"@GOP @SenTedCruz @SenHawleyPress riddle us this? How many LEO, Law Enforcement Officers, died because of #BLM protests? #MAGATerrorism #CapitolRiots #CapitolHillpolice \nhttps://t.co/Uj6hTFeJO7",1,AGAINST
1347553662080585737,en,"@mustachiomyyy @BuckSexton No, he’s not. The capitol was overrun with nearly our entire government inside. This was encouraged by Trump. 5 Died. Gallows were constructed. People went in with rifles and zipties. Pipebombs were planted. What the fuck does anything Buck just typed have to do with that?",1,AGAINST
1347553662067994626,en,"@Morecoldbeer @JonLemire @justinjm1 That’s a good question. I read that the Capitol Police were de-Authorized to use combat protective gear from other agencies. There was a lot of inside sedition, but other officers saved many lives John McClain style. Many lives and placing themselves in danger and one died.",3,FAVOR
1347553662051119107,und,@realDonaldTrump https://t.co/L18y85gOlT,3,FAVOR
1347553661350719488,en,"@nypost Identifies premeditation and intent, as well.  \n\n“We’re gonna go down and storm the Capitol. They’re down there right now and that’s why we came""\n\n""Ryan posed in front of a broken window at the Capitol.""",1,AGAINST
1347553661170409479,en,George Clooney says the Capitol siege puts the Trump family 'into the dustbin of history' https://t.co/AHi3aIQDt8,1,FAVOR
1347553660738400256,en,"@jentaub When she is sitting in the interview room with PD and federal agents, please show her photos of 5 dead fellow Americans, including a capitol police officer beaten with a fire extinguisher.",3,FAVOR
1347553660558061568,en,"Besides decisions that directly led to the virus' unsurpassed spread, Trump has personally hosted or promoted superspreader events. The latest one was Wednesday.  https://t.co/2PnGj7J1BK",1,FAVOR
1347553660344164354,en,"@Morning_Joe, I feel everyone involved with the riot at the Capitol building should be charged with murder for the Police Officer, Brian Sick Nick, who was brutally beaten.\n\nGuilty by Association!!!! Enough is enough.",3,AGAINST
1347553659794518016,en,@amylou_7 @ABC Gee Amy. You sure are funny especially considering how many people died including a Capitol Police officer. Nice joke. Deplorable.,3,FAVOR
1347553659643715584,en,"My coworkers are all conveniently silent about the riots at the Capitol, despite calling for BLM people to be picked off by snipers last summer.",1,FAVOR
1347556240730288128,en,Worth your time...\nSeth Meyers Calls For Trump's Removal After Violent Insurrection at Capitol https://t.co/n5I67bNsdC via @YouTube,1,AGAINST
1347556240604483584,en,"""They threw me to the floor, trying to take my cameras. I started screaming for help as loudly as I could. No one came. People just watched. At this point, I thought I could be killed and no one would stop them.""\n\nTerrifying, from @erinschaff https://t.co/exF0lezv1D",1,AGAINST
1347556239820152834,en,"@realDonaldTrump Yeah CHUMP, just like those great PATRIOT SLIMEBAGS that attacked the Capitol on Wednesday - ' very fine people'! RESIGN, GET LOST, YOU'RE DONE!!",1,AGAINST
1347556239312621576,en,@kayleighmcenany Except when ur boss enpowers his base and calls on them to march on the Capitol..he sat back and let this happen..you are complicit in this as well..shame on you..glad you are almost gone..good riddens,1,AGAINST
1347556239044055041,en,"Texas woman flew on private jet to Washington, DC to storm the Capitol https://t.co/6n9QS70hRI",1,AGAINST
1347556238771453952,en,Racial Double Standard of Capitol Police Draws Outcry https://t.co/4UY1v6Dcwq,3,AGAINST
1347556238758801409,en,Zelienople Police Officer Under Investigation After Being Photographed Among Crowd At U.S. Capitol https://t.co/wjknM29KOk,3,AGAINST
1347556238649815040,en,"Black Lives Matter Activist Took Part in Storming of Capitol https://t.co/wcZIHRBUwJ via @epochtimes YES, @Blklivesmatter infiltrated the @realDonaldTrump supporters !!! @TheDemocrats @DNC @RepAOC @SpeakerPelosi @GOPLeader @TuckerCarlson",1,AGAINST
1347556237462786048,en,Federal murder investigation to be opened in Capitol Police officer's death\nhttps://t.co/cjP7e8dJlz,3,AGAINST
1347556235676155904,en,@PMc16272288 @Dellaslongbrown @edi_samira But the video is older. Not same  day. That is why you wont find it googling capitol etc.,1,FAVOR
1347556235621634051,en,So President Law and Order incited a riot on the Capitol that killed 4 civilians and 1 police officer. And Congress is going to let him get away with it and run again in 2024!,3,AGAINST
1347556235147665411,en,"@SpeakerPelosi Call the House into session TODAY to impeach, convict, and remove. The violence, bloodshed, and death in our Capitol CANNOT stand for another day. GET THIS DONE.",3,FAVOR
1347556234879242240,en,"Curious who will be held accountable, criminally and civilly for this    \n\nhttps://t.co/SStXujhMih",1,AGAINST
1347556234489159683,en,"Trying to use Antifa infiltrators as an excuse is hysterical b/c nearly everyone who broke in is known by journalists &amp; (hopefully) law enforcement. Reporters have interviewed these racists for yrs reporting on Q, MAGA, Proud Boys, 3%ers etc. nice try https://t.co/vCNdFyv3DJ",1,AGAINST
1347556233092464640,en,"I overheard one of my kid’s teachers gently talking her class through the events at the Capitol. \n\nI had to sit, leveled by the realization that her teacher was trying to help them process an armed insurrection via remote instruction due to a pandemic. \n\nTeachers: thank you. ??",1,AGAINST
1347556233016852485,en,@RandyRainbow @realDonaldTrump should pay all costs associated with his mob’s destruction of the Capitol plus reparations to the families of the folks who died.,1,FAVOR
1347556232551428097,en,Utah activist inside U.S. Capitol says woman killed was first to try and enter House chamber https://t.co/tHDGxwni9l,2,AGAINST
1347556231410540545,en,Worrisome Signs the Capitol Breach was Planned to Discredit Trump Supporters: An Eyewitness Account https://t.co/mTw4trROiJ,1,AGAINST
1347556231024701440,en,"@AoDespair @thenation Stupid racism is no excuse. Under Ttump’s executive order, those found to have taken part in the insurrection inside the Capitol are subject to 10 years imprisonment, which seems fair.\nBut those in Congress who fomented rebellion should be exiled to one of the Aleutians forever.",2,AGAINST
1347556230332604417,en,@handsomepostie @SeanMoncrieff @ivancorless I remember watching it in the Capitol cinema,1,AGAINST
1347556229913174016,en,"Thank you to Hawai'i Bishop Eric Matsumoto for his statement on the Wednesday coup attempt at the Capitol. May we have peace, and also justice.\n\nhttps://t.co/roRDVE5dks",4,FAVOR
1347556229137244163,und,https://t.co/DS4OibtP9Z,0,AGAINST
1347556228839342084,en,"@kaitlancollins @ddale8 @Kevinliptakcnn Of course, because only the day before he was giddy with excitement while they were “storming” the capitol.",1,AGAINST
1347556228793323521,en,"@scott_anderson @davereaboi @julie_kelly2 Antifa attacked the capitol, you moron.",1,AGAINST
1347556227425955840,en,"Since Wednesday, I have thought about those on United Flight 93 who on 9/11 died to stop a plane from hitting the Capitol. Amazing to think in twenty years we went from Al-Qaeda wanting to destroy the Capitol to a bunch of Americans trying to do it. #Capitol",1,FAVOR
1347556227404992514,en,my momma can protect that damn candy shelf better than they protected the capitol.,1,FAVOR
1347556227111411716,en,@Doctrine_Man @TimOnPoint Capitol police participated in the coup,3,AGAINST
1347556226759057408,en,"Again, the corporate MSM full context BS hypocrisy's on full display, America. For 10 months the MSM stressed the chance of spreading COVID was not only worth the risk but absolutely necessary &amp; required. And here we are. https://t.co/WYNQrgLNeh",1,AGAINST
1347556226117169153,en,"Insurrectionists attacked the Capitol two days ago, egged on my the delusional &amp; dangerous Donald Trump. The headline on the newspapers this morning should read ""Trump Impeached Again."" Trump's criminal acts make a mockery of American democracy. @GOP @HouseGOP",1,AGAINST
1347556226092183555,en,"LETS POINT OUT EVERY ONE OF THESE TERRORISTS!!!!??????????????????????????????Watch ""Man Identified in Capitol Riot Viral Photo |"" on YouTube https://t.co/Iv3dJt8R7W",1,FAVOR
1347556225689346050,en,@JeniWaipa @KateBennett_DC @IvankaTrump Not true look at statements of people arrested - they are Trump supporters.Cognitive dissonance must stop!  You are going down the rabbit hole of conspiracies. Ask yourself where was Trump when he said he’d be there with you when you marched on Capitol???? Think for yourself.,1,FAVOR
1347556224879964162,en,"@ScottAdamsSays It was a coup attempt, sorry you don’t understand that. That it failed and was poorly organized does not take away from the fact that a certain man instigated a mob to attack the US Capitol. And don’t get caught up in words. The implication of his words were clear.",1,FAVOR
1347556224192159745,en,"@mrknots @staceyabrams @sarahcpr @fairfightaction @gwlauren How'd that work out for you? Trump conceded. Were you there, in the Capitol? Perhaps you'd like a conversation with the @FBI . Trump lost. It was ALL a lie.",1,AGAINST
1347556223445389314,en,Metro DC Police release arrest data from Jan 6 riots at the US Capitol https://t.co/Rb1LA7YJGZ,3,AGAINST
1347556222879346689,en,@via_anna_ ...that’s the Oval Office. It’s not even located in the capitol building. The picture is fake.,0,FAVOR
1347556222854180866,tl,@ShaneyIrene @cmclymer Ahhahahahahhahahajajabjajahahahaahahahahahahhahahahhahahahahah.  The capitol city cops are sexist because 1 woman was shot.   Hahahahhahahhaahhahahhahahahhahah.   My god the depth you have to be into identity politics to say this. Fkn hilarious,1,FAVOR
1347556222648676352,en,"""We mapped the Capitol crisis and how it unfolded""  https://t.co/QYOj2jD4if",1,AGAINST
1347556222489292800,en,"@shomaristone @nbcwashington Inquiring minds want to know. How can anyone with military experience,numerous years on a police dept in the Nations Capitol where they even commanded an SOD unit which specializes in these scenarios, not have prepared readiness in advance?Who’s buying this lemon? Trumpsters#AATP",3,FAVOR
1347556222258409476,en,"@RealAlexRubi Some took private jets. How are they “average folk from rural areas, a category of people where the left has no reach”...despite that definitely not being true and spoken like someone who has never left a city in his life. https://t.co/6dcJ5ObMdt",1,AGAINST
1347556222241800197,en,"@JohnBerman @RepKClark @NewDay Why the delay? This can't wait! Every day Trump is in office the more in danger we are in! The terrorists wanted a coup, evident by the nooses hanging outside and gear they took into the capitol; restraints, pipe bombs, some had weapons. Their intent was to take hostages.",4,AGAINST
1347556222216581120,en,"@espinsegall Good stuff! Thanks for sharing.  Wednesday's ""Save America"" rally speech directing a march to the Capitol and to ""fight like hell"" seems to be the more incendiary instance that goes beyond protected political hyperbole.",1,AGAINST
1347556221075775491,en,"@realDonaldTrump Gag. Guess those “Great American Patriots” who breached the Capitol with their “GIant” voices may find themselves sitting in a jail cell soon. But then again, you “love” those “special” people. Such an embarrassment!",0,AGAINST
1347556221004472320,en,@realDonaldTrump You are a traitor to your country and incited a group of domestic terrorists to break into the Capitol. Rot in hell!,1,FAVOR
1347556220496977921,en,@KingJames He’s a great athlete but maybe one of the stupidest humans on earth ! https://t.co/Dl0BJqIkRM,1,FAVOR
1347556220106924032,en,Insurrection at the Capitol: How LGBTQ athletes and coaches reacted - Outsports https://t.co/kQoJAOPcFm,1,AGAINST
1347556219523723265,en,"Trump loves his supporters so much, that he didn’t acknowledge or even send condolences to the lady’s family who got killed storming the capitol for him. He’s such a swell guy.",1,AGAINST
1347556218563416069,en,Trump Was ‘Pleased’ as Mob Stormed Capitol: NYT https://t.co/Ua7vN0oBWi via @thedailybeast,1,AGAINST
1347556217963618305,en,"@RichardGrenell Capitol Hill riot was a rageful, Trump-induced siege to subvert a fair election, augment + maintain white supremacy, + amplify theo-nationalists.\n\nBLM is a righteously angry demand for equity, dignity, structural change, + a deserved death of the ???? racism you deny even exists.",1,FAVOR
1347556217372209154,en,@DannyStricklan7 @atensnut The ones that stormed the nation's capitol (aka trump supporters) are the brown shirts. And Twitter and Facebook have every right to set forth rules on their platforms. I abide by the law unlike trump supporters.,1,AGAINST
1347556216688488455,en,@guiller75729986 @donwinslow @FBI @DHSgov He traveled a pretty good distance to get there by whatever mode. It was all over the white trash social media sites that they were planning to storm the capitol. This was not someone caught up in a mob frenzy. This was premeditated. He’s only sorry because he got caught.,1,FAVOR
1347556216604602370,en,@YvonneBurdett3 Which costumes were they wearing to break into the Capitol?,1,FAVOR
1347556216105418753,es,@marklevinshow Media is culpable: \nhttps://t.co/05ILT4cWmu,1,FAVOR
1347556215887339521,en,@realDonaldTrump Will you be tweeting “blue lives matter” today after a police officer was killed by rioters attacking our nation’s capitol?,3,AGAINST
1347556215715364865,en,"@LindseyGrahamSC @realDonaldTrump He literally sent a group of violent protesters to the Capitol building that were prepared to take hostages while you, the rest of the Senate, the House of Representatives and the Vice President were all in the building. Then he delayed the National Guard",1,FAVOR
1347556213601480705,en,It's being reported that one person who died at the Capitol was trampled to death.  Can anyone confirm?,3,AGAINST
1347556213547012098,en,"""The media are already spinning a narrative around the events in DC. One that bears no resemblance to reality, does not hold up to any kind of scrutiny and will have massive, far-reaching consequences for all of us.“\nhttps://t.co/5rjaANlGsQ",1,FAVOR
1347556213303750660,en,@tomwatson This looked very similar to what happened at the capitol buildings in Michigan and Pennsylvania last spring. Every state needs to be prepared for a coordinated attack on their capitols.,2,AGAINST
1347556213144346626,en,"West Virginia lawmaker who filmed himself storming U.S. Capitol won't resign, his lawyer says https://t.co/LtTtYg29dT",1,FAVOR
1347556212695556098,en,Again- every Capitol Police officer on duty that day needs to be relieved. PERIOD.,3,FAVOR
1347556211265302529,en,"Btw if I refer to the people that stormed the Capitol as protestors please correct me. It's out of habit, but I do not wanna give this bastards the same level of credit as BLM.",1,FAVOR
1347556210795556865,en,"@SenJohnThune @CapitolPolice John, you must support impeachment if the 25th is not invoked.  If you do not, you give power and legitimacy to those that attacked you, the capitol, and our democracy.\n\nPlease stand as man of principle and value.  Not as a man blinded by party.",1,AGAINST
1347556210665525248,en,@tedcruz The police loving Trumpers KILLED A COP at the U.S. Capitol yesterday by BEATING HIM TO DEATH WITH A FIRE EXTINGUISHER.,3,AGAINST
1347556209121845248,en,"Capitol Police officer dies after terrorist attack, as harrowing accounts from the inside emerge https://t.co/4RTlSGQEqh",3,AGAINST
1347556208203489287,en,"@Cogensia Not sure anybody would want to work for a company that supports employees who commit terrorist activities, including entering the Capitol. What did they accomplish?",1,AGAINST
1347556208178184192,en,We’ve Seen the Ugly Truth About America https://t.co/mqPPbLhb7O,1,FAVOR
1347556207901483009,en,45 percent of Republican's support the storming of Capitol Hill by a white mob of Trump supporters \n\nhttps://t.co/5uLdkK6qjN,1,AGAINST
1347556206634680321,en,"“Economic anxiety”, “the real American working class”  https://t.co/Fqt8zkgxp7",1,AGAINST
1347556206429302784,en,".\nThe storming of the Capitol is very reminiscent of the fall of Ceau?escu - different Army &amp; Police units under the command of rival factions - some few in place &amp; on active duty, others arriving late or not at all, and yet others clearly under orders to let the MAGAs in.\n.",1,FAVOR
1347556204848025602,en,@ScottMGreer Where’s it say in the first amendment you can forcibly enter a government building and attempt to fight your way into congress or the seat of power in the country?  Had that been a BLM protest that charged into the capitol building there@would have been 100’s shot.,1,FAVOR
1347556204508180481,en,U.S. lawmakers say police downplayed threat of violence before Capitol siege https://t.co/1htixoBBKU,3,AGAINST
1347556203652476929,en,Just posted a photo @ United States Capitol https://t.co/bSsusCDc9F,1,FAVOR
1347556203036110854,en,"We need to start treating those who stormed the capitol, those who supported it, and those who continue to support Donald Trump as traitors. They have committed an act of insurrection. They are simply traitors and criminals and should be treated as such. #traitor",1,FAVOR
1347556202809417729,en,"@sddphoto Mult reports from last night, incl a congressman from DE, said t ""WH"" denied moving ANY law enforcement into Capitol area for hours.\n\nA couple said ""[??]"", but in general terms.",1,AGAINST
1347556202293719044,en,@LukeRussert I had a scheduled tour for the Capitol 3/4 years ago. @VP was addressing one of the chambers and our tour was not allowed in or even onto the surrounding patio for 30 minutes until he was well clear of the building... so how did this happen with the entirety of gov there.,1,FAVOR
1347556200905207815,en,"“When the rats start jumping, you know the ship is sinking.”  Finally. https://t.co/jluGSenkrv",4,FAVOR
1347556200892805123,en,@MccarryJake @KathrynMathias1 @juliettekayyem Were the Capitol police at least vetted before being hired? I bet no one has done back ground checks.,3,AGAINST
1347556200322392064,en,"People should be able to politically participate, whether that be in BLM protests or whatever happened at the capitol, without fear of being fired.",1,AGAINST
1347556197327536130,en,"@ODonnell4NH @keithellison @Winter Well, there are pro-gun groups that go out shooting and hunting and want to protect their homes. Then there are pro-gun groups that are preparing to take over the government and storm the Capitol. One of these groups is an extremist organization. Can you guess which one?",1,FAVOR
1347556195406667776,en,GAY:  We’ve Seen the Ugly Truth About America https://t.co/xxhAa0F6aT,1,FAVOR
1347556195272417283,en,All these attacks on the capitol but not once have I heard the term  “domestic terrorism” ohhh yeah it’s cause they’re fucking white people,1,FAVOR
1347556195104673792,en,"“No one can tell me that if it had been a group of Black Lives Matter protesting yesterday ... they would have been treated very, very differently than a mob of thugs that stormed the Capitol...We all know that’s true. And it is unacceptable.”\n https://t.co/n9A9DauaOl",1,AGAINST
1347556193519235072,de,"@BarnB @info2099 wow, meine antwort war dem herrn ein block wert. ist es zuviel zu sagen, dass die leute, die das us capitol stürmen, verurteilt gehören? ???????",1,AGAINST
1347556193435320320,en,"From an anti-imperialist standpoint, the events of Wednesday make the argument for Defunding the Pentagon as well. The Pentagon's hesitancy and roadblocking of reinforcements to the Capitol show an institution capable of being compromised in more ways than one.",0,FAVOR
1347556193368231938,en,@HawleyMO Tells you all you need to know about this piece of human scum. Not one word of condolences to the Capitol police officer that was trying to protect his sorry ass! Sorry about your book deal though! Fucking traitor!,3,FAVOR
1347556192734777346,en,@CNN @realDonaldTrump should pay all costs associated with his mob’s destruction of the Capitol plus reparations to the families of the folks who died.,1,FAVOR
1347556191380115459,en,I’ve seen more outrage over a target getting looted than the fact that a cop died due to the actions of a mob at the capitol.,1,FAVOR
1347556191195566084,en,@priusjames @VP Still kissing Trumps pussy grabbing ass. After 5 yrs of it you’d think he’d be tired. ESP since since Trump supporters could surely have killed him and his family in their surge on the Capitol Wednesday,1,AGAINST
1347556190964879360,en,@RCamposDuffy @LindseyGrahamSC @senatemajldr @tedcruz @MarshaBlackburn how about do something about this. Watch the video. Admits to being paid to riot in Capitol.,3,FAVOR
1347556190839046144,en,The general response from the government and intelligence community to the Capitol Building siege will likely be increased surveillance and more violent responses to protests and demonstrations. I certainly hope that no one was expecting anything different. That said...,1,FAVOR
1347556190407028750,en,Xena beats Hercules... again. https://t.co/o7dK0cf7jU via @HuffPostEnt,0,AGAINST
1347556190369308675,en,@mattgaetz I’m glad she used her glock to defend the Capitol and stop the terrorists from planting bombs. Oh wait.,1,AGAINST
1347556189387812865,en,"@cmc435 Hell no! They are criminals &amp; should loose their jobs, be arrested, prosecuted, imprisoned &amp; made to pay restitution for the cost of defending &amp; repair of the capitol! Once they have paid their debt to society, they can go out &amp; look for work like any other convicted felons.",1,FAVOR
1347556188972576768,en,"@sfh2019 @mjs_DC YOU FOLKS ARE LIARS... see how easy it is to lie? a million or more people marched peacefully, singing, praying, etc. some approached the capitol... a dozen people some proven to be ANTIFA sabotaged the hearing by fear... That's Antifa, not Trump  supporters...IDIOTS...",1,AGAINST
1347556188582506496,en,"@Mimi1965 @EsotericCD LOL, the media cheered when the WI Capitol was overrun with protesters during the Walker recall period.  They were deemed heroes and it was the ""people's house!""\n\nSpare me the pearl clutching because someone sat in Nancy Pelosi's chair without her permission.",1,FAVOR
1347556188477661184,en,@alfranken My story pitch: extremists plan to take over the Capitol building. They turn up and take over the Capitol building by walking into it. The police let them in and some even take selfies and then the terrorists go home and have take out fried chicken and beer.\n\nWhat do you think?,3,FAVOR
1347556187005480960,en,@tedcruz @Perduesenate @KLoeffler The police loving Trumpers KILLED A COP at the U.S. Capitol yesterday by BEATING HIM TO DEATH WITH A FIRE EXTINGUISHER.,3,AGAINST
1347556187001155584,en,"@YNB @realDonaldTrump I remember the day they announced trump f**ker as “president” I was in Honolulu, HI, and we all just in shock and there were protests, BUT THEY WERE PEACEFUL, people had signs and we marched, but we didn’t kill people and storm the Capitol building...",1,FAVOR
1347556186590240768,en,In whose mind would an assault on the Capitol Building be a good idea? \nThese people. https://t.co/b6w0CMKmKt,1,FAVOR
1347558678262640648,en,"@realDonaldTrump We know you did not incite any violence at the capitol. In fact, you even stated ""respect law enforcement and this is a peaceful protest"" - We know they planted some bad apples for their narrative. The other 99.9% of the protestors were entirely peaceful. Ignore their ignorance",4,FAVOR
1347558677537038338,en,@ggreenwald Glenn only talks about rights wrt to privileged white people.  He’s fine with the thugs strolling through the Capitol.  It’s their right,1,FAVOR
1347558676903682051,en,"@i_isSindahblokk @Hollsiii28 @GSmithNewport @benshapiro Did you miss the part where Capitol police removed the barricades and ushered them forward? TBH, not sure what that was about.",3,AGAINST
1347558676534583296,en,Every single person that crossed barricades into the capitol and police that aided should be imprisoned for the 10 year minimum to set the standard for other traitors.,3,AGAINST
1347558676274540544,en,@kate_awakening @kristi_morris24 Picks up a stick to hold people from entering the Capitol building? Looks like he calls for help on walkie and no one there?,1,FAVOR
1347558676245192707,en,@ossoff Congratulations Jon! I'm a supporter from MI. I'm sorry your victory was overshadowed by the horrific acts of sedition at the capitol. It is an American tragedy but yours &amp; Rev. Warnock's wins will help turn this time into an American triumph. THANK YOU GEORGIA!!!!!,1,AGAINST
1347558675775442950,en,"#NBCTstrong  Charis Granger-Mbugua writes about trying to help her two young children understand the unprecedented events Wednesday in Washington, D.C. @GANBCTnet\nhttps://t.co/jWzwBbHt0B",1,FAVOR
1347558675175649283,en,Sen. Josh Hawley's book canceled by publisher citing 'deadly insurrection' at Capitol building https://t.co/tb5ZPesRbl,1,FAVOR
1347558674861010944,en,"A newly-elected West Virginia politician was part of the pro-Trump mob that stormed the Capitol.Derrick Evans, yelled: ""Patr...\nhttps://t.co/J9rzXHFAWU",1,AGAINST
1347558674076626949,en,@Tim_Canova We saw Capitol police letting the Trump supporters into the building; chatting with them; helping &amp; escorting them around the grounds. This is a structural shift in gov't attitude that allowed this to happen. Is ANTIFA so incredibly well organized to do this? I don't think so.,1,FAVOR
1347558672730304516,en,"Just to be clear, almost every politician that is in office to serve on behalf of their constituents is taking the stance that the event at the Capitol was done by terrorists that should be banished from society and its all Trumps fault rather than considering WHY it happened.",4,FAVOR
1347558672491286528,en,@Jbams01 https://t.co/LZz6ZSFiVd this video,1,AGAINST
1347558671878905857,en,"Capitol police hold door for pro-Trump protesters, video shows https://t.co/4vbaXsOH2Z via @nypost",3,AGAINST
1347558670914236416,en,@BrentTerhune “We saw you stormin’ the capitol” ??,1,FAVOR
1347558670578708485,en,"@infinity_fart @AustenCat7 @TheRickWilson @HawleyMO @simonschuster Yes, he was killed. His name is Brian D. Sicknick. May he rest in peace. https://t.co/DQx0YaWHuC",2,AGAINST
1347558670469513228,ja,???????????????????????????????? Capitol siege is a sign of the triumph of Russia's disinformation campaign https://t.co/wtrWx1ug8P,1,FAVOR
1347558670230462465,en,@thehill Power grabbing Grifters defiled and stained the halls of our Capitol. History will know they names.,4,FAVOR
1347558668980596744,en,"“I’m not impressed that you have a couple Ivy League degrees if you don’t have the character, the ethics, and the morals that go along with the responsibility of having that education” - ?? words of @RepTimRyan @TimRyan. Listen on @1a @wamu885 https://t.co/f7p5JUSB5n",1,FAVOR
1347558668666073090,en,@EJGSH @nypost Far right fascists storming the Capitol is ok with you ?,1,FAVOR
1347558668665905153,en,"@realDonaldTrump You mean the ""very fine people"" who trashed the US Capitol? Oh, don't forget that you signed an order to punish anyone who damages federal buildings with minimum 10 year sentences. You'd better get cracking on that.",1,FAVOR
1347558668535955472,en,The Storming of the US Capitol Reminded Us of Something. It Was Called EDSA Tres https://t.co/62SaTpA7Mh #Esquiremag.ph sa pamamagitan ng @EsquirePH,1,FAVOR
1347558667546226689,en,"@dancohen3000 You’re right, I hope every one of the thousands who breached the capitol and survived are prosecuted to the fullest extent. You break the law, you face the consequences. Sometimes that’s a fatal shot as a result of breaching a government facility",1,FAVOR
1347558666455670788,en,@GaryOJenkins @csydelko @lilidiott I'm definitely sorry you feel attacked from that (our perceptions on attacked are clearly different). Have you heard also about the police who died recently from the breach of the Capitol? God should not bless us at all ?? we do not deserve it.,3,AGAINST
1347558666015301632,sv,@Grugboomb @BergstromJonas Ingen hammare och skära. Vissa gamers gillar tatueringar från spel. Vissa gamers råkar vara trump-fans också. https://t.co/GSK5lCOU4u,1,AGAINST
1347558665725874178,en,"“There was a failure of leadership at the top,” House Speaker Nancy Pelosi said. https://t.co/LkIn6XE2vb via @HuffPostPol",1,FAVOR
1347558665063161858,und,https://t.co/WcrTi1KtlK,0,AGAINST
1347558665017024512,en,"Hey @LouMalnatis! Last year, your company hired Brad Rukstales--who was arrested for storming the US Capitol on Wednesday--as a marketing consultant. Is it company policy to keep seditious insurrectionists on retainer?  https://t.co/5CbKwnxD7B",1,AGAINST
1347558664727638017,en,"As the mob descended on the U.S. Capitol, Justice Department leaders reached out to offer up FBI agents. The Capitol Police turned them down. https://t.co/y2pQRHxfeG",3,FAVOR
1347558664207437826,en,@mjs_DC It is ok to endorse protesting. They are misinformed but still have a right to protest. When was the second one sent? Before or after the Capitol was breached? That matters. \n\nHowever her not posting a condemnation of the insurrection is NOT OK,1,AGAINST
1347558664094298113,ar,@Megvitols @realDonaldTrump ?????? ???? ??? ???? ???? ????? ???? ??? \n\n#Capitol,3,FAVOR
1347558664022986760,en,@realDonaldTrump You lost my support when you defamed the heroes protesting at the Capitol this week. Thanks for four years of hard work but it’s someone else’s turn to lead now.,1,FAVOR
1347558663230205953,en,@HawleyMO @simonschuster Maybe it was because you were cheering on violent insurgents and sending out fundraising requests while the Capitol was being ransacked and people were dying?,1,FAVOR
1347558662785683456,en,@MeidasTouch 4 Americans died on foreign soil in Benghazi. Now we have a President and elected officials who incited and abetted an attack on a Capitol Building that caused the death of 5 Americans on our own soil. ?? #trumpBenghazi,3,AGAINST
1347558661619666950,en,"**Trump incites mob to storm the Capitol in an attempt to overturn an election and install him in power.**\n\nVery Smart and Reasonable Conservatives of Twitter: You know, the real problem are these calls for impeachment.",1,FAVOR
1347558660822753291,en,"@RepMoBrooks We watched the insurrection live on TV. a Capitol Police officer died protecting you from the mob you incited. We need arrests, prosecutions, and convictions. 5 people died in the commission of a felony, so everyone is now on the hook for murder 1",3,AGAINST
1347558660453462017,en,Calls grow in Congress for Donald Trump to be removed by impeachment https://t.co/DGarnQTXZH,1,AGAINST
1347558660420104192,en,@CMerandi Because many who were setting fires or destroying property were arrested on the spot. These individuals that caused this on Wednesday were basically  given carte blanche freedom to destroy our capitol building for hours B4 any effective law enforcement was brought in,1,FAVOR
1347558659803508736,en,"@elleneliz88 @bradheath Is it storming the capitol if he’s allowed to be there?\n\nPS, plenty of other times the capital has been occupied. Kavanaugh hearing was one.",1,AGAINST
1347558659736428547,en,"@DGPurser Whose idea was it for Trump supporters to go inside the Capitol?  don't allow anyone 2 lure u into an awkward position.  Antifa break windows, loot innocent business owners, Democrat Soros paid 4 their bail made sure corrupt judges wouldn't press charges. Conservatives get jail!",1,AGAINST
1347558658960465922,en,"The Captain America visual references all over the coup attempt still throw me, like Steve Rogers would have been cool with a bunch of costumed neo-Nazis storming the Capitol.",4,AGAINST
1347558655953162240,en,The liberal media continue to perpetuate the false conspiracy that the Capitol Police actually allowed the riots on Wednesday to happen. https://t.co/elXUXQvF5s,3,AGAINST
1347558655831515136,en,@MAGATISM_369 @anonpatriotq Fact: Antifa stormed the capitol. \nFact: It was planned and Trump knows all of the details.\nFact: It was an act of treason.\nFact: Every traitor will face justice.\nFact: There is panic in D.C.\nFact: Every lie will be revealed.,1,FAVOR
1347558655185588228,en,@IlhanMN You should also be removed for your support and incitement of riots. The Capitol and Congressional members are not more important than people and their businesses,1,FAVOR
1347558655063961609,en,"@filipinojew @zagazaaaa @MattWalshBlog Also, if you’re fucking around not listening to officers in the capitol - which by the way held the Vice President of the US - breaching barrier after barrier - at some point you have to be stopped. She had many chances to stop.",1,FAVOR
1347558655063941120,en,"I am deeply saddened by the death of U.S. Capitol Police Officer Brian D. Sicknick following Wednesday’s insurrection. I’m praying for his family &amp; our country, and I’m thankful for our brave police officers who faithfully defend &amp; enforce the rule of law. https://t.co/In86vSSsIB",3,AGAINST
1347558654854254595,en,"One of the deaths from the Capitol terrorist attack tased himself in the balls. \nSeriously, that's the tweet.",2,AGAINST
1347558654208335875,en,i wonder how many of the people storming the capitol had a traumatizing experience learning how to use a can opener while they were a child,1,FAVOR
1347558654086696960,en,"@realDonaldTrump Shut up, Donnie. You have proven to be a traitor. You have proven to not care about America. You sent your goons to the Capitol to commit violence. You sat back and gleefully watched. \n\nYou are a bad man, a traitor and the worst president ever.\n\nResign.",1,FAVOR
